Product,Category,Cost,Discount,Quantity,SalesDate,CustomerID,CustomerReview,SalesPrice
Gaming Console,Promotions,157.79,5.42,1,2023-10-10,Customer_1,3165,149.23778199999998
Desk Lamp,Gifts,350.81,4.71,4,2023-11-03,Customer_2,1323,334.286849
Digital Camera,Gifts,138.97,2.34,7,2023-10-06,Customer_3,1814,135.718102
Coffee Maker,Promotions,321.68,3.55,8,2023-10-18,Customer_1,463,310.26036
Desk Lamp,Online,130.43,7.07,7,2023-10-17,Customer_2,1021,121.208599
Digital Camera,Online,247.11,1.25,4,2023-09-27,Customer_3,4549,244.021125
Bluetooth Speaker,Store,259.73,7.52,1,2023-11-06,Customer_1,97,240.198304
Digital Camera,Online,454.26,9.19,5,2023-11-12,Customer_2,6982,412.513506
Running Shoes,Online,269.31,2.22,8,2023-11-13,Customer_3,3764,263.331318
Fitness Tracker,Promotions,370.25,3.1,8,2023-10-17,Customer_1,2742,358.77225
Laptop,Gifts,195.67,5.51,5,2023-09-19,Customer_2,590,184.88858299999998
Novel,Gifts,197.33,5.16,8,2023-10-05,Customer_3,633,187.147772
Fitness Tracker,Store,277.73,9.16,8,2023-10-28,Customer_1,3607,252.28993200000002
Bluetooth Speaker,Online,163.8,1.58,10,2023-10-18,Customer_2,7763,161.21196
Cookware Set,Online,273.08,5.16,7,2023-10-05,Customer_3,2395,258.98907199999996
Travel Mug,Store,284.61,8.38,5,2023-10-29,Customer_1,9774,260.759682
Cookware Set,Online,438.92,7.34,9,2023-10-22,Customer_2,652,406.703272
Headphones,Promotions,138.5,6.72,7,2023-09-15,Customer_3,148,129.1928
Gaming Console,Promotions,213.3,6.41,10,2023-10-18,Customer_1,9001,199.62747000000002
Headphones,Gifts,69.23,5.82,5,2023-09-28,Customer_2,9884,65.20081400000001
Headphones,Gifts,386.98,2.79,7,2023-09-27,Customer_3,7586,376.183258
Cookware Set,Gifts,377.35,4.86,5,2023-09-19,Customer_1,7508,359.01079000000004
Coffee Maker,Promotions,340.85,5.86,5,2023-11-08,Customer_2,3102,320.87619
Travel Mug,Promotions,469.63,4.11,9,2023-11-02,Customer_3,3938,450.328207
Novel,Promotions,415.06,3.97,7,2023-10-13,Customer_1,8552,398.582118
Digital Camera,Store,164.11,6.06,7,2023-11-04,Customer_2,7758,154.16493400000002
Yoga Mat,Gifts,91.41,9.49,4,2023-09-27,Customer_3,2571,82.735191
Bluetooth Speaker,Online,95.06,5.08,8,2023-11-06,Customer_1,4161,90.230952
Sunglasses,Promotions,390.88,2.15,10,2023-10-09,Customer_2,6856,382.47608
Bluetooth Speaker,Promotions,148.53,6.88,8,2023-10-12,Customer_3,2069,138.311136
Gaming Console,Online,166.9,2.32,2,2023-10-15,Customer_1,989,163.02792
Running Shoes,Gifts,178.36,3.13,9,2023-09-20,Customer_2,8320,172.777332
Running Shoes,Gifts,170.48,3.4,2,2023-10-21,Customer_3,2238,164.68367999999998
Bluetooth Speaker,Online,242.91,2.05,6,2023-11-07,Customer_1,6983,237.930345
Coffee Maker,Online,184.23,7.3,4,2023-11-12,Customer_2,2131,170.78121
Digital Camera,Online,497.38,7.68,10,2023-10-08,Customer_3,2,459.181216
Desk Lamp,Online,416.53,8.74,9,2023-09-30,Customer_1,6492,380.125278
Cookware Set,Gifts,254.15,9.14,8,2023-11-10,Customer_2,2283,230.92069
Coffee Maker,Store,280.04,7.0,8,2023-10-21,Customer_3,2917,260.4372
Laptop,Online,216.88,6.75,3,2023-11-01,Customer_1,9944,202.2406
Running Shoes,Gifts,230.45,5.1,8,2023-09-21,Customer_2,6615,218.69705
Coffee Maker,Gifts,269.87,2.55,7,2023-10-08,Customer_3,3727,262.988315
Yoga Mat,Online,286.62,8.23,3,2023-11-11,Customer_1,5072,263.031174
Running Shoes,Gifts,152.89,6.56,1,2023-09-19,Customer_2,7047,142.860416
Candle Holder,Store,301.37,8.05,2,2023-09-16,Customer_3,1507,277.109715
Fitness Tracker,Promotions,148.19,7.99,2,2023-10-25,Customer_1,6630,136.349619
Travel Mug,Online,459.03,2.05,1,2023-10-20,Customer_2,5205,449.61988499999995
Running Shoes,Store,484.08,7.08,2,2023-09-15,Customer_3,3032,449.807136
Travel Mug,Gifts,65.58,8.02,5,2023-10-10,Customer_1,7832,60.320484
Digital Camera,Store,217.56,5.11,6,2023-10-16,Customer_2,2466,206.442684
Gaming Console,Promotions,90.62,4.87,10,2023-09-20,Customer_3,7676,86.206806
Novel,Promotions,282.86,6.34,2,2023-10-24,Customer_1,3737,264.92667600000004
Yoga Mat,Store,156.84,5.05,8,2023-10-06,Customer_2,6677,148.91958
Digital Camera,Online,468.69,9.05,3,2023-10-22,Customer_3,5470,426.273555
Coffee Maker,Gifts,196.57,4.35,2,2023-09-28,Customer_1,874,188.019205
Headphones,Promotions,157.52,6.76,8,2023-10-15,Customer_2,6892,146.87164800000002
Backpack,Promotions,252.05,7.57,4,2023-11-11,Customer_3,4826,232.969815
Candle Holder,Online,86.67,2.57,5,2023-10-02,Customer_1,5196,84.442581
Yoga Mat,Online,274.68,9.81,9,2023-11-12,Customer_2,7170,247.733892
Microwave,Gifts,255.78,1.32,5,2023-11-07,Customer_3,9244,252.403704
T-shirt,Online,256.6,9.13,6,2023-11-05,Customer_1,9857,233.17242000000002
Travel Mug,Store,433.95,6.12,4,2023-10-08,Customer_2,7385,407.39225999999996
Smartphone,Gifts,75.29,4.66,4,2023-11-05,Customer_3,9055,71.781486
Desk Lamp,Store,462.25,5.26,5,2023-09-23,Customer_1,4950,437.93565
Fitness Tracker,Gifts,417.95,9.93,7,2023-10-15,Customer_2,1178,376.447565
Desk Lamp,Gifts,311.17,1.52,4,2023-11-01,Customer_3,9080,306.440216
Backpack,Gifts,241.62,4.74,10,2023-09-20,Customer_1,7727,230.167212
Backpack,Store,204.49,3.48,9,2023-11-01,Customer_2,3239,197.373748
T-shirt,Online,91.89,7.65,4,2023-10-02,Customer_3,6283,84.860415
Candle Holder,Promotions,263.58,1.7,4,2023-10-25,Customer_1,3530,259.09914
Coffee Maker,Online,252.1,7.32,1,2023-10-05,Customer_2,8547,233.64628
Laptop,Promotions,154.26,3.65,2,2023-10-25,Customer_3,6756,148.62950999999998
Smartphone,Store,133.35,3.88,10,2023-11-09,Customer_1,8897,128.17602
Gaming Console,Store,426.4,5.61,1,2023-10-30,Customer_2,4991,402.47896
Backpack,Gifts,424.25,3.97,9,2023-09-27,Customer_3,381,407.407275
Yoga Mat,Online,214.6,6.86,1,2023-10-17,Customer_1,7237,199.87843999999998
Laptop,Promotions,236.9,7.91,5,2023-10-20,Customer_2,456,218.16121
Air Purifier,Online,117.15,4.38,5,2023-10-13,Customer_3,9932,112.01883000000001
Laptop,Store,132.96,4.98,9,2023-10-23,Customer_1,5949,126.338592
Desk Lamp,Promotions,276.18,8.84,2,2023-10-19,Customer_2,2453,251.765688
Air Purifier,Gifts,344.61,9.19,1,2023-10-31,Customer_3,7842,312.940341
Sunglasses,Online,303.23,7.52,6,2023-10-17,Customer_1,6132,280.42710400000004
Air Purifier,Store,300.93,2.3,6,2023-09-29,Customer_2,582,294.00861000000003
Fitness Tracker,Promotions,323.71,2.81,2,2023-11-12,Customer_3,9682,314.613749
Air Purifier,Store,477.14,1.6,8,2023-09-29,Customer_1,9414,469.50576
Bluetooth Speaker,Online,403.31,4.32,7,2023-09-17,Customer_2,4700,385.887008
Coffee Maker,Online,271.07,7.94,5,2023-10-19,Customer_3,6517,249.547042
Gaming Console,Store,466.94,9.38,9,2023-09-26,Customer_1,5249,423.141028
Sunglasses,Store,161.49,8.62,4,2023-11-06,Customer_2,5790,147.56956200000002
Travel Mug,Promotions,222.56,7.16,4,2023-10-18,Customer_3,9365,206.624704
Running Shoes,Promotions,186.61,8.18,4,2023-10-09,Customer_1,8871,171.345302
Desk Lamp,Gifts,126.11,7.68,7,2023-10-09,Customer_2,749,116.424752
Air Purifier,Promotions,497.44,5.62,1,2023-10-13,Customer_3,9246,469.483872
T-shirt,Online,440.27,8.12,3,2023-10-12,Customer_1,1853,404.520076
T-shirt,Gifts,236.9,5.9,8,2023-11-07,Customer_2,8152,222.9229
Air Purifier,Store,433.38,1.85,6,2023-10-18,Customer_3,3994,425.36247
Coffee Maker,Online,97.76,8.01,5,2023-10-27,Customer_1,8920,89.92942400000001
Smartphone,Store,382.53,1.17,3,2023-11-05,Customer_2,6586,378.054399
Fitness Tracker,Online,195.08,8.95,2,2023-09-17,Customer_3,4477,177.62034
Laptop,Online,401.59,8.03,9,2023-10-18,Customer_1,5944,369.34232299999996
Air Purifier,Store,338.94,6.5,8,2023-10-26,Customer_2,7800,316.9089
Yoga Mat,Gifts,244.27,3.41,9,2023-09-25,Customer_3,8048,235.940393
Running Shoes,Promotions,165.78,6.54,6,2023-10-03,Customer_1,6094,154.937988
Candle Holder,Online,274.35,9.96,8,2023-10-29,Customer_2,1535,247.02474
Bluetooth Speaker,Promotions,261.57,7.57,2,2023-10-09,Customer_3,1379,241.769151
Travel Mug,Online,81.69,7.89,10,2023-11-10,Customer_1,5873,75.244659
Travel Mug,Store,186.49,9.88,9,2023-09-17,Customer_2,4160,168.06478800000002
Backpack,Gifts,249.04,6.13,4,2023-10-24,Customer_3,7298,233.773848
Gaming Console,Online,307.95,9.74,3,2023-10-22,Customer_1,15,277.95567
Headphones,Promotions,334.6,9.71,10,2023-10-03,Customer_2,8617,302.11034
Desk Lamp,Gifts,241.61,1.9,3,2023-10-16,Customer_3,2366,237.01941000000002
Headphones,Online,414.52,3.01,10,2023-11-04,Customer_1,9540,402.04294799999997
Laptop,Gifts,277.0,3.08,5,2023-09-19,Customer_2,2625,268.4684
Headphones,Store,292.12,3.88,4,2023-10-07,Customer_3,7170,280.785744
Novel,Online,62.2,6.38,5,2023-10-21,Customer_1,2393,58.231640000000006
Headphones,Store,343.94,4.92,6,2023-11-12,Customer_2,9227,327.018152
Novel,Online,359.64,7.57,6,2023-10-12,Customer_3,2736,332.415252
Sunglasses,Online,215.0,9.13,10,2023-10-23,Customer_1,8844,195.3705
Yoga Mat,Gifts,442.75,1.21,2,2023-09-17,Customer_2,3757,437.392725
Headphones,Online,193.74,3.84,7,2023-09-15,Customer_3,9074,186.300384
Running Shoes,Gifts,321.35,3.81,9,2023-10-12,Customer_1,4361,309.10656500000005
Microwave,Promotions,83.3,2.04,4,2023-10-12,Customer_2,9108,81.60068
Sunglasses,Store,441.58,8.17,3,2023-09-18,Customer_3,5805,405.502914
T-shirt,Promotions,327.03,9.57,4,2023-10-20,Customer_1,7984,295.733229
Candle Holder,Store,130.05,4.86,10,2023-11-05,Customer_2,4269,123.72957000000001
Running Shoes,Online,287.54,3.95,10,2023-10-04,Customer_3,2894,276.18217000000004
Coffee Maker,Gifts,485.2,2.56,1,2023-09-27,Customer_1,9581,472.77888
Fitness Tracker,Gifts,261.92,9.12,8,2023-10-03,Customer_2,2582,238.03289600000002
Yoga Mat,Gifts,331.43,9.91,5,2023-09-19,Customer_3,7372,298.585287
Air Purifier,Store,427.61,6.6,4,2023-10-25,Customer_1,129,399.38774
Cookware Set,Store,101.79,2.69,2,2023-09-15,Customer_2,2457,99.051849
Novel,Online,451.37,1.13,2,2023-09-24,Customer_3,8524,446.269519
Headphones,Gifts,244.76,8.61,7,2023-10-01,Customer_1,4042,223.686164
Digital Camera,Store,243.9,2.11,8,2023-10-02,Customer_2,6606,238.75371
Fitness Tracker,Online,202.14,2.41,2,2023-09-16,Customer_3,1985,197.26842599999998
Laptop,Online,393.88,2.29,2,2023-10-09,Customer_1,9786,384.860148
Yoga Mat,Store,496.14,5.56,4,2023-09-17,Customer_2,2465,468.554616
T-shirt,Online,86.87,7.99,2,2023-10-14,Customer_3,6816,79.92908700000001
Cookware Set,Online,95.91,1.7,4,2023-09-18,Customer_1,9550,94.27953
Cookware Set,Online,187.54,8.79,10,2023-10-26,Customer_2,7604,171.05523399999998
Candle Holder,Promotions,203.3,3.91,4,2023-10-19,Customer_3,2721,195.35097000000002
Sunglasses,Promotions,127.33,7.8,7,2023-11-05,Customer_1,7569,117.39826
Digital Camera,Online,167.86,4.5,9,2023-10-24,Customer_2,7786,160.30630000000002
T-shirt,Promotions,484.16,9.28,6,2023-10-31,Customer_3,963,439.229952
Candle Holder,Gifts,108.64,2.26,5,2023-10-13,Customer_1,8572,106.184736
Travel Mug,Store,278.52,9.18,5,2023-11-06,Customer_2,3045,252.95186399999997
Candle Holder,Online,270.48,6.1,9,2023-10-30,Customer_3,9689,253.98072000000002
Air Purifier,Promotions,204.0,8.27,8,2023-09-21,Customer_1,3217,187.1292
Yoga Mat,Gifts,153.99,1.48,9,2023-10-05,Customer_2,2078,151.710948
Backpack,Gifts,495.8,7.45,10,2023-10-05,Customer_3,3149,458.8629
Candle Holder,Gifts,235.86,2.16,5,2023-11-07,Customer_1,8156,230.76542400000002
Sunglasses,Gifts,350.24,7.7,10,2023-09-18,Customer_2,3498,323.27152
Cookware Set,Store,54.98,6.68,5,2023-10-11,Customer_3,314,51.307336
Air Purifier,Gifts,312.75,9.59,2,2023-10-30,Customer_1,8418,282.757275
Desk Lamp,Promotions,142.24,1.97,3,2023-11-07,Customer_2,4106,139.437872
Headphones,Gifts,239.08,1.5,9,2023-10-10,Customer_3,872,235.49380000000002
Gaming Console,Promotions,82.99,3.82,3,2023-11-11,Customer_1,5990,79.81978199999999
Candle Holder,Promotions,368.61,9.11,4,2023-09-22,Customer_2,1725,335.029629
Desk Lamp,Gifts,137.74,9.39,7,2023-10-26,Customer_3,798,124.80621400000001
Bluetooth Speaker,Gifts,70.99,6.07,1,2023-10-12,Customer_1,8417,66.68090699999999
Microwave,Promotions,372.47,1.12,5,2023-10-17,Customer_2,8980,368.298336
Microwave,Promotions,475.36,2.7,6,2023-10-10,Customer_3,9436,462.52528
T-shirt,Gifts,103.29,5.78,10,2023-10-03,Customer_1,5929,97.319838
Backpack,Gifts,88.43,9.98,6,2023-10-12,Customer_2,4931,79.604686
Bluetooth Speaker,Promotions,163.83,2.64,7,2023-11-12,Customer_3,2668,159.50488800000002
Candle Holder,Online,359.65,1.55,7,2023-10-22,Customer_1,8127,354.075425
Cookware Set,Promotions,179.66,8.1,7,2023-10-19,Customer_2,9424,165.10754
Backpack,Online,146.52,8.81,3,2023-09-26,Customer_3,3892,133.611588
Headphones,Store,222.76,1.93,10,2023-10-28,Customer_1,4837,218.46073199999998
Microwave,Online,278.4,7.38,2,2023-09-23,Customer_2,6961,257.85407999999995
Candle Holder,Gifts,133.32,3.84,9,2023-10-07,Customer_3,6523,128.200512
Coffee Maker,Gifts,132.97,1.75,10,2023-11-04,Customer_1,3540,130.643025
Laptop,Gifts,472.03,9.79,4,2023-11-12,Customer_2,290,425.818263
Coffee Maker,Promotions,54.75,1.11,3,2023-10-20,Customer_3,7774,54.142275
Air Purifier,Online,396.06,3.36,6,2023-09-18,Customer_1,2448,382.752384
Headphones,Store,133.87,3.31,6,2023-09-19,Customer_2,4427,129.438903
Bluetooth Speaker,Online,51.09,5.84,6,2023-10-27,Customer_3,1172,48.106344
Laptop,Gifts,379.35,8.01,1,2023-10-04,Customer_1,9456,348.964065
Smartphone,Store,91.38,3.81,6,2023-09-22,Customer_2,5945,87.898422
Laptop,Gifts,186.93,1.35,1,2023-10-16,Customer_3,1404,184.40644500000002
Fitness Tracker,Promotions,418.56,8.53,5,2023-11-10,Customer_1,1146,382.856832
Yoga Mat,Gifts,344.58,6.56,4,2023-10-27,Customer_2,7945,321.975552
Headphones,Promotions,413.5,1.41,4,2023-11-06,Customer_3,9601,407.66965
Yoga Mat,Store,491.83,9.6,3,2023-09-27,Customer_1,8871,444.61432
Microwave,Online,409.3,7.11,9,2023-11-01,Customer_2,5222,380.19877
Backpack,Promotions,205.9,1.34,8,2023-09-15,Customer_3,2584,203.14094
Smartphone,Gifts,413.93,8.35,8,2023-10-23,Customer_1,3010,379.366845
Backpack,Gifts,103.53,1.59,2,2023-10-03,Customer_2,6798,101.883873
T-shirt,Gifts,104.09,1.71,7,2023-10-19,Customer_3,1975,102.310061
Coffee Maker,Store,347.3,3.66,3,2023-09-16,Customer_1,3419,334.58882
Yoga Mat,Store,379.77,6.19,10,2023-11-02,Customer_2,6546,356.26223699999997
Novel,Gifts,268.72,9.8,9,2023-10-25,Customer_3,3148,242.38544000000002
Headphones,Online,326.04,5.42,3,2023-10-25,Customer_1,5166,308.36863200000005
Running Shoes,Store,218.15,2.37,3,2023-10-11,Customer_2,1572,212.979845
Digital Camera,Online,454.59,5.63,6,2023-11-03,Customer_3,7110,428.996583
Sunglasses,Promotions,491.7,5.09,7,2023-09-22,Customer_1,3069,466.67247
Fitness Tracker,Online,158.04,1.6,5,2023-09-26,Customer_2,5755,155.51136
Laptop,Online,338.45,4.85,9,2023-09-26,Customer_3,9367,322.035175
Candle Holder,Online,146.77,4.6,5,2023-10-20,Customer_1,7149,140.01858000000001
Running Shoes,Store,286.94,7.7,8,2023-11-05,Customer_2,7666,264.84562
Desk Lamp,Promotions,330.92,9.27,10,2023-11-01,Customer_3,3744,300.243716
Bluetooth Speaker,Store,100.98,8.86,6,2023-10-19,Customer_1,1033,92.03317200000001
Novel,Online,483.75,7.72,10,2023-10-17,Customer_2,236,446.4045
Novel,Online,223.4,8.99,10,2023-10-05,Customer_3,4173,203.31634
Smartphone,Gifts,251.16,6.81,1,2023-11-02,Customer_1,8700,234.056004
Gaming Console,Gifts,226.27,1.53,6,2023-09-22,Customer_2,1401,222.80806900000002
Laptop,Gifts,190.68,8.33,6,2023-09-22,Customer_3,6164,174.796356
Travel Mug,Gifts,431.39,7.64,3,2023-10-13,Customer_1,1224,398.431804
Fitness Tracker,Store,80.02,5.96,8,2023-11-02,Customer_2,1895,75.25080799999999
Smartphone,Gifts,463.36,3.16,3,2023-10-15,Customer_3,6638,448.717824
Desk Lamp,Store,242.68,7.95,8,2023-10-26,Customer_1,6516,223.38694
Backpack,Store,309.25,9.71,7,2023-11-13,Customer_2,5799,279.221825
Yoga Mat,Store,288.28,9.09,4,2023-10-18,Customer_3,542,262.07534799999996
Bluetooth Speaker,Promotions,462.44,9.8,1,2023-10-28,Customer_1,3505,417.12088
Travel Mug,Online,216.86,2.6,9,2023-11-10,Customer_2,187,211.22164
Microwave,Gifts,308.32,1.01,10,2023-11-01,Customer_3,2990,305.205968
Fitness Tracker,Store,290.15,9.45,7,2023-10-28,Customer_1,953,262.730825
Bluetooth Speaker,Gifts,342.66,4.49,2,2023-11-04,Customer_2,6088,327.27456600000005
Gaming Console,Store,83.49,5.18,4,2023-10-28,Customer_3,734,79.165218
Coffee Maker,Online,243.39,7.22,4,2023-10-08,Customer_1,8371,225.817242
Air Purifier,Online,260.0,2.36,9,2023-09-20,Customer_2,2702,253.864
Gaming Console,Store,354.84,2.51,6,2023-10-13,Customer_3,2362,345.933516
Coffee Maker,Store,212.28,8.22,8,2023-09-27,Customer_1,7425,194.830584
Laptop,Store,450.12,1.04,8,2023-09-24,Customer_2,6381,445.438752
Desk Lamp,Online,178.63,3.94,5,2023-11-08,Customer_3,8857,171.59197799999998
Novel,Online,276.28,7.02,9,2023-10-13,Customer_1,6070,256.88514399999997
Bluetooth Speaker,Store,210.24,1.55,8,2023-10-26,Customer_2,5634,206.98128
Travel Mug,Online,123.35,3.35,10,2023-10-26,Customer_3,5803,119.21777499999999
Travel Mug,Gifts,209.78,1.34,8,2023-10-13,Customer_1,861,206.968948
Backpack,Store,308.71,2.8,5,2023-11-07,Customer_2,3287,300.06611999999996
Digital Camera,Store,427.36,7.93,7,2023-10-01,Customer_3,7417,393.470352
Gaming Console,Promotions,165.68,3.17,4,2023-11-06,Customer_1,5618,160.427944
Cookware Set,Promotions,299.9,2.27,8,2023-10-08,Customer_2,6580,293.09227
Air Purifier,Online,132.35,6.61,5,2023-09-25,Customer_3,204,123.601665
Running Shoes,Gifts,341.96,9.65,4,2023-10-14,Customer_1,9781,308.96085999999997
T-shirt,Online,455.45,4.6,5,2023-11-02,Customer_2,4381,434.4993
Travel Mug,Promotions,329.31,8.07,6,2023-09-28,Customer_3,6162,302.734683
Coffee Maker,Gifts,221.67,4.93,4,2023-09-15,Customer_1,476,210.741669
Smartphone,Online,414.33,4.83,7,2023-10-07,Customer_2,696,394.317861
Coffee Maker,Store,159.93,9.22,6,2023-10-01,Customer_3,2327,145.18445400000002
Desk Lamp,Gifts,108.45,2.97,3,2023-09-16,Customer_1,5969,105.229035
Headphones,Gifts,350.6,6.89,6,2023-10-28,Customer_2,8909,326.44366
Digital Camera,Gifts,447.89,1.72,2,2023-09-24,Customer_3,1449,440.186292
Headphones,Online,356.99,7.77,7,2023-11-04,Customer_1,8923,329.25187700000004
Sunglasses,Store,412.66,9.49,10,2023-09-20,Customer_2,3404,373.49856600000004
Running Shoes,Promotions,281.53,6.33,3,2023-10-28,Customer_3,7297,263.70915099999996
Backpack,Promotions,98.84,8.78,7,2023-10-27,Customer_1,8588,90.161848
Microwave,Promotions,275.15,2.38,3,2023-10-13,Customer_2,5038,268.60143
Laptop,Gifts,155.38,5.39,10,2023-10-29,Customer_3,620,147.005018
Bluetooth Speaker,Promotions,394.29,8.85,5,2023-10-02,Customer_1,9103,359.39533500000005
Novel,Store,298.45,6.92,5,2023-11-01,Customer_2,4905,277.79726
Microwave,Store,251.12,6.13,9,2023-10-15,Customer_3,7832,235.726344
Backpack,Promotions,93.01,4.84,8,2023-11-05,Customer_1,5603,88.50831600000001
Backpack,Store,163.21,2.93,7,2023-10-20,Customer_2,8303,158.42794700000002
Travel Mug,Online,241.83,8.5,4,2023-09-22,Customer_3,6015,221.27445
Travel Mug,Promotions,160.37,3.54,2,2023-09-17,Customer_1,7883,154.692902
Bluetooth Speaker,Online,138.58,7.31,7,2023-11-02,Customer_2,4442,128.449802
Smartphone,Gifts,307.65,3.91,7,2023-10-19,Customer_3,4125,295.620885
Laptop,Store,409.99,8.7,9,2023-09-22,Customer_1,327,374.32087
Digital Camera,Promotions,186.02,3.43,7,2023-10-29,Customer_2,4984,179.63951400000002
Bluetooth Speaker,Online,358.94,2.91,8,2023-10-21,Customer_3,7953,348.494846
Desk Lamp,Promotions,114.18,3.25,4,2023-09-30,Customer_1,3629,110.46915000000001
Coffee Maker,Gifts,264.73,7.77,10,2023-09-29,Customer_2,2997,244.160479
Cookware Set,Store,404.08,1.2,9,2023-11-04,Customer_3,931,399.23104
Cookware Set,Online,410.04,8.6,3,2023-10-20,Customer_1,3089,374.77656
Smartphone,Store,329.71,4.39,8,2023-09-30,Customer_2,1671,315.235731
Air Purifier,Store,154.52,2.25,6,2023-11-03,Customer_3,5043,151.04330000000002
Laptop,Store,440.42,8.52,10,2023-10-10,Customer_1,9471,402.89621600000004
Coffee Maker,Store,276.28,6.86,9,2023-10-10,Customer_2,8016,257.32719199999997
Laptop,Promotions,376.84,2.95,9,2023-09-20,Customer_3,2951,365.72321999999997
Smartphone,Promotions,303.58,6.55,9,2023-09-27,Customer_1,6942,283.69551
Yoga Mat,Promotions,381.67,8.53,4,2023-11-13,Customer_2,4949,349.11354900000003
Coffee Maker,Promotions,114.14,3.66,3,2023-10-26,Customer_3,4519,109.962476
Smartphone,Promotions,340.3,2.96,8,2023-11-01,Customer_1,4981,330.22712
Bluetooth Speaker,Promotions,313.96,8.15,1,2023-10-12,Customer_2,1400,288.37226
Candle Holder,Online,301.58,7.77,6,2023-10-11,Customer_3,4674,278.14723399999997
Novel,Gifts,81.98,2.21,1,2023-11-08,Customer_1,4159,80.168242
Headphones,Online,266.48,8.19,4,2023-11-07,Customer_2,4253,244.655288
Headphones,Store,311.94,3.95,4,2023-11-02,Customer_3,5114,299.61836999999997
Cookware Set,Store,200.74,2.84,1,2023-10-17,Customer_1,1319,195.038984
Yoga Mat,Gifts,131.63,7.56,6,2023-11-03,Customer_2,3003,121.678772
Coffee Maker,Promotions,123.72,8.38,9,2023-10-26,Customer_3,5588,113.35226399999999
Yoga Mat,Gifts,64.07,9.94,7,2023-11-07,Customer_1,8425,57.70144199999999
Headphones,Promotions,243.8,1.71,5,2023-10-30,Customer_2,8263,239.63102
